progeny,Replicate,Date,HT,DIA
Y67,4,6.25,180,8.63
Y67,5,6.25,65,5.76
Y3,1,6.25,104,5.9
Y3,2,6.25,93,7.81
Y3,3,6.25,120,7.5
Y3,4,6.25,163,8.26
Y3,5,6.25,145,7.62
Y95,1,6.25,100,4.93
Y95,2,6.25,120,5.62
Y95,3,6.25,94,5.47
Y95,4,6.25,94,6.49
Y95,5,6.25,99,4.83
Y198,1,6.25,140,6.99
Y198,2,6.25,134,6.18
Y198,3,6.25,176,7.89
Y198,4,6.25,166,7.43
Y198,5,6.25,145,8.42
Y74,1,6.25,113,7.18
Y74,2,6.25,140,8.2
Y74,3,6.25,105,6.73
Y74,4,6.25,117,5.81
Y74,5,6.25,48,4.95
Y196,1,6.25,119,9.33
Y196,2,6.25,112,7.75
Y196,3,6.25,153,7.94
Y196,4,6.25,170,9.79
Y196,5,6.25,100,7.41
Y75,1,6.25,66,6.22
Y75,2,6.25,99,7.15
Y75,3,6.25,104,6.03
Y75,4,6.25,150,8.49
Y75,5,6.25,73,7.27
Y147,1,6.25,82,6.75
Y147,2,6.25,84,6.81
Y147,3,6.25,142,7.04
Y147,4,6.25,120,7.13
Y147,5,6.25,140,7.77
Y56,1,6.25,128,7.83
Y56,2,6.25,150,7.51
Y56,3,6.25,168,8.15
Y56,4,6.25,94,6.44
Y56,5,6.25,133,8.83
Y8,1,6.25,138,8.51
Y8,2,6.25,175,8.38
Y8,3,6.25,140,8.56
Y8,4,6.25,,
Y8,5,6.25,30,
Y57,1,6.25,150,8.67
Y57,2,6.25,150,6.98
Y57,3,6.25,87,7.6
Y57,4,6.25,137,8.34
Y57,5,6.25,190,9.34
Y193,1,6.25,57,4.67
Y193,2,6.25,74,7.03
Y193,3,6.25,104,5.79
Y193,4,6.25,67,5.07
Y193,5,6.25,98,5.93
Y50,1,6.25,154,8.51
Y50,2,6.25,73,6.7
Y50,3,6.25,80,6.17
Y50,4,6.25,90,5.4
Y50,5,6.25,140,7.4
Y216,1,6.25,127,7.75
Y216,2,6.25,112,6.17
Y216,3,6.25,132,10.48
Y216,4,6.25,122,8.31
Y216,5,6.25,104,7.32
Y156,1,6.25,165,8.31
Y156,2,6.25,163,7.7
Y156,3,6.25,94,5.58
Y156,4,6.25,122,6.53
Y156,5,6.25,100,6.45
Y120,1,6.25,73,5.75
Y120,2,6.25,130,7.84
Y120,3,6.25,102,6.55
Y120,4,6.25,180,11.01
Y120,5,6.25,118,8.11
Y151,1,6.25,133,7.47
Y151,2,6.25,114,6.41
Y151,3,6.25,98,5.5
Y151,4,6.25,124,6.85
Y151,5,6.25,52,4.43
Y88,1,6.25,,
Y88,2,6.25,,
Y88,3,6.25,,
Y88,4,6.25,,
Y88,5,6.25,,
Y5,1,6.25,102,5.17
Y5,2,6.25,80,7.66
Y5,3,6.25,145,6.89
Y5,4,6.25,86,5.14
Y5,5,6.25,180,8.26
Y22,1,6.25,126,7.43
Y22,2,6.25,135,7.42
Y22,3,6.25,162,4.3
Y22,4,6.25,41,7.69
Y22,5,6.25,145,8.25
Y100,1,6.25,118,6.11
Y100,2,6.25,117,6.41
Y100,3,6.25,106,5.63
Y100,4,6.25,48,4.29
Y100,5,6.25,148,7.4
Y10,1,6.25,97,5.81
Y10,2,6.25,66,4.53
Y10,3,6.25,114,5.56
Y10,4,6.25,106,6.36
Y10,5,6.25,118,5.64
Y175,1,6.25,74,4.44
Y175,2,6.25,70,4.84
Y175,3,6.25,80,5.36
Y175,4,6.25,95,8.29
Y175,5,6.25,60,4.3
Y94,1,6.25,110,6.3
Y94,2,6.25,,
Y94,3,6.25,94,6.18
Y94,4,6.25,104,7.07
Y94,5,6.25,70,7.37
Y115,1,6.25,147,8.13
Y115,2,6.25,84,5.23
Y115,3,6.25,140,8.26
Y115,4,6.25,29,3.19
Y115,5,6.25,96,6.3
Y92,1,6.25,109,6.32
Y92,2,6.25,133,7.03
Y92,3,6.25,83,5.13
Y92,4,6.25,100,4.56
Y92,5,6.25,60,4.1
Y37,1,6.25,123,6.38
Y37,2,6.25,100,4.79
Y37,3,6.25,120,6.24
Y37,4,6.25,,
Y37,5,6.25,111,6.59
Y17,1,6.25,93,5.26
Y17,2,6.25,114,6.3
Y17,3,6.25,,
Y17,4,6.25,162,8.37
Y17,5,6.25,136,6.23
Y9,1,6.25,90,5.45
Y9,2,6.25,90,6.52
Y9,3,6.25,118,6.27
Y9,4,6.25,130,6.66
Y9,5,6.25,107,6.75
Y209,1,6.25,118,7.44
Y209,2,6.25,208,9.88
Y209,3,6.25,127,13.35
Y209,4,6.25,115,8.36
Y209,5,6.25,,
Y20,1,6.25,93,7.24
Y20,2,6.25,90,5.67
Y20,3,6.25,33,5.84
Y20,4,6.25,90,6
Y20,5,6.25,108,7.86
Y192,1,6.25,54,5.48
Y192,2,6.25,49,4.43
Y192,3,6.25,100,6.39
Y192,4,6.25,90,5.71
Y192,5,6.25,102,5.94
Y167,1,6.25,125,7.01
Y167,2,6.25,127,8.86
Y167,3,6.25,114,6.4
Y167,4,6.25,50,5.47
Y167,5,6.25,120,6.01
Y73,1,6.25,124,6.53
Y73,2,6.25,134,7.11
Y73,3,6.25,164,7.36
Y73,4,6.25,80,7.87
Y73,5,6.25,108,6.07
Y199,1,6.25,,
Y199,2,6.25,,
Y199,3,6.25,117,5.72
Y199,4,6.25,22,3.03
Y199,5,6.25,34,3.65
Y104,1,6.25,102,5.33
Y104,2,6.25,,
Y104,3,6.25,113,7.25
Y104,4,6.25,113,5.77
Y104,5,6.25,82,4.37
Y33,1,6.25,132,6.88
Y33,2,6.25,148,7.18
Y33,3,6.25,113,6.3
Y33,4,6.25,67,4.89
Y33,5,6.25,139,8.39
Y215,1,6.25,118,5.82
Y215,2,6.25,,
Y215,3,6.25,80,6.32
Y215,4,6.25,118,8.78
Y215,5,6.25,70,4.74
Y161,1,6.25,90,6.31
Y161,2,6.25,150,7.96
Y161,3,6.25,50,3.85
Y161,4,6.25,120,5.52
Y161,5,6.25,84,4.48
Y184,1,6.25,153,7.92
Y184,2,6.25,118,5.96
Y184,3,6.25,76,5.54
Y184,4,6.25,142,6.85
Y184,5,6.25,113,7.66
Y111,1,6.25,130,9.55
Y111,2,6.25,40,3.88
Y111,3,6.25,126,6.71
Y111,4,6.25,110,7.37
Y111,5,6.25,43,4.34
Y218,1,6.25,142,7.36
Y218,2,6.25,48,7.65
Y218,3,6.25,95,7.05
Y218,4,6.25,98,6.03
Y218,5,6.25,89,6.04
Y110,1,6.25,63,5.87
Y110,2,6.25,30,3.61
Y110,3,6.25,90,5.53
Y110,4,6.25,38,4.72
Y110,5,6.25,30,3.76
Y183,1,6.25,118,6.16
Y183,2,6.25,47,5.78
Y183,3,6.25,,
Y183,4,6.25,90,5.9
Y183,5,6.25,25,3.37
Y34,1,6.25,27,3.09
Y34,2,6.25,80,5.82
Y34,3,6.25,74,5.21
Y34,4,6.25,112,6.76
Y34,5,6.25,23,3.16
Y133,1,6.25,85,4.86
Y133,2,6.25,89,6.13
Y133,3,6.25,117,6.66
Y133,4,6.25,100,7.46
Y133,5,6.25,96,5.22
Y163,1,6.25,123,6.21
Y163,2,6.25,112,6
Y163,3,6.25,95,5.37
Y163,4,6.25,86,5.25
Y163,5,6.25,32,3.56
Y182,1,6.25,30,2.14
Y182,2,6.25,70,6.51
Y182,3,6.25,66,5.71
Y182,4,6.25,53,4.29
Y182,5,6.25,56,4.36
Y99,1,6.25,58,5.63
Y99,2,6.25,86,5
Y99,3,6.25,124,6.44
Y99,4,6.25,78,5.15
Y99,5,6.25,76,5.01
L15,1,6.25,102,7.1
L15,2,6.25,40,4.51
L15,3,6.25,30,3.14
L15,4,6.25,45,3.84
L15,5,6.25,80,7.02
L152,1,6.25,63,4.76
L152,2,6.25,54,6.38
L152,3,6.25,123,6.72
L152,4,6.25,99,6.23
L152,5,6.25,38,5.38
L49,1,6.25,57,4.81
L49,2,6.25,118,6.63
L49,3,6.25,78,4.82
L49,4,6.25,90,5.61
L49,5,6.25,89,5.04
L77,1,6.25,80,4.98
L77,2,6.25,104,5.96
L77,3,6.25,98,5.33
L77,4,6.25,54,4.08
L77,5,6.25,57,4.32
L16,1,6.25,55,4.86
L16,2,6.25,45,4.81
L16,3,6.25,45,5
L16,4,6.25,40,3.87
L16,5,6.25,46,5.7
L205,1,6.25,92,7.68
L205,2,6.25,,
L205,3,6.25,90,6.19
L205,4,6.25,28,4.49
L205,5,6.25,120,6.42
L170,1,7.10,148,10.63
L170,2,7.10,134,8.4
L170,3,7.10,54,7.82
L170,4,7.10,100,8.36
L170,5,7.10,108,7.99
L84,1,7.10,125,7.54
L84,2,7.10,99,6.32
L84,3,7.10,66,5.35
L84,4,7.10,55,5
L84,5,7.10,,
L158,1,7.10,90,6.82
L158,2,7.10,97,5.39
L158,3,7.10,172,9.88
L158,4,7.10,162,4.02
L158,5,7.10,143,8.46
L8,1,7.10,70,6.25
L8,2,7.10,123,7.05
L8,3,7.10,126,8.84
L8,4,7.10,120,6.44
L8,5,7.10,188,11.21
L52,1,7.10,142,9.74
L52,2,7.10,,
L52,3,7.10,102,8.16
L52,4,7.10,,
L52,5,7.10,,
L50,1,7.10,135,10.21
L50,2,7.10,135,9.77
L50,3,7.10,204,12.8
L50,4,7.10,140,10.27
L50,5,7.10,195,8.46
L55,1,7.10,150,8.41
L55,2,7.10,118,7.08
L55,3,7.10,116,5.84
L55,4,7.10,130,9
L55,5,7.10,155,7.22
L102,1,7.10,150,11.99
L102,2,7.10,182,11.4
L102,3,7.10,182,8.5
L102,4,7.10,115,7.52
L102,5,7.10,110,7.17
L65,1,7.10,90,4.8
L65,2,7.10,86,5.37
L65,3,7.10,134,6.45
L65,4,7.10,46,4.21
L65,5,7.10,90,5.14
L74,1,7.10,142,5.35
L74,2,7.10,130,8.39
L74,3,7.10,130,7.67
L74,4,7.10,103,8.27
L74,5,7.10,63,5.89
L116,1,7.10,84,7.28
L116,2,7.10,70,6.58
L116,3,7.10,170,10.57
L116,4,7.10,66,6.82
L116,5,7.10,108,7.32
L214,1,7.10,124,7.34
L214,2,7.10,120,6.09
L214,3,7.10,143,6.91
L214,4,7.10,80,4.56
L214,5,7.10,57,4.47
L22,1,7.10,140,9
L22,2,7.10,80,5.78
L22,3,7.10,146,7.88
L22,4,7.10,160,7.56
L22,5,7.10,130,6.47
L101,1,7.10,137,7.62
L101,2,7.10,,0
L101,3,7.10,140,7.81
L101,4,7.10,150,7.67
L101,5,7.10,136,7.55
L39,1,7.10,110,6.88
L39,2,7.10,132,5.98
L39,3,7.10,166,8.88
L39,4,7.10,112,6.02
L39,5,7.10,75,6.56
L51,1,7.10,158,7.44
L51,2,7.10,122,5.42
L51,3,7.10,176,7.24
L51,4,7.10,135,6.08
L51,5,7.10,94,6.64
L141,1,7.10,97,5.78
L141,2,7.10,35,5.22
L141,3,7.10,128,6.75
L141,4,7.10,168,8.72
L141,5,7.10,125,6.64
L100,1,7.10,176,9.83
L100,2,7.10,140,7.56
L100,3,7.10,202,9.51
L100,4,7.10,50,4.79
L100,5,7.10,145,7.71
L125,1,7.10,146,7.09
L125,2,7.10,126,7.14
L125,3,7.10,146,7.96
L125,4,7.10,140,6.94
L125,5,7.10,93,5.63
L97,1,7.10,144,8.43
L97,2,7.10,80,5.41
L97,3,7.10,124,7.95
L97,4,7.10,136,7.1
L97,5,7.10,120,4.74
L151,1,7.10,196,8.76
L151,2,7.10,207,9.9
L151,3,7.10,130,9.31
L151,4,7.10,125,7.2
L151,5,7.10,145,8.64
L88,1,7.10,26,3.61
L88,2,7.10,27,3
L88,3,7.10,24,3.04
L88,4,7.10,37,4.01
L88,5,7.10,60,2.96
L42,1,7.10,151,8.16
L42,2,7.10,110,8.62
L42,3,7.10,56,5.77
L42,4,7.10,67,6.33
L42,5,7.10,78,6.79
Y157,1,7.10,,
Y157,2,7.10,132,8.85
Y157,3,7.10,125,4.57
Y157,4,7.10,164,6.74
Y157,5,7.10,107,5.73
L221,1,7.10,88,6.06
L221,2,7.10,93,5.37
L221,3,7.10,148,7.29
L221,4,7.10,90,6.12
L221,5,7.10,,0
L146,1,7.10,180,7.94
L146,2,7.10,205,8.64
L146,3,7.10,86,5.24
L146,4,7.10,126,7.24
L146,5,7.10,134,6.16
L215,1,7.10,110,8.08
L215,2,7.10,67,4.66
L215,3,7.10,125,7.66
L215,4,7.10,177,8.58
L215,5,7.10,50,5.74
L33,1,7.10,114,7.39
L33,2,7.10,70,5.92
L33,3,7.10,60,5.81
L33,4,7.10,,0
L33,5,7.10,68,6.07
L149,1,7.10,135,6.34
L149,2,7.10,152,8.57
L149,3,7.10,160,7.8
L149,4,7.10,160,7.06
L149,5,7.10,168,7.08
L28,1,7.10,87,7.05
L28,2,7.10,156,7.4
L28,3,7.10,38,4.98
L28,4,7.10,113,7.48
L28,5,7.10,145,7.38
L89,1,7.10,57,5.03
L89,2,7.10,126,7
L89,3,7.10,75,6.59
L89,4,7.10,66,6.1
L89,5,7.10,135,9.35
L23,1,7.10,90,5.59
L23,2,7.10,152,8.8
L23,3,7.10,180,8.34
L23,4,7.10,140,6.83
L23,5,7.10,97,6.8
L5,1,7.10,110,6.28
L5,2,7.10,170,9.71
L5,3,7.10,85,5.39
L5,4,7.10,104,6.47
L5,5,7.10,200,9.34
L95,1,7.10,152,7.8
L95,2,7.10,94,6.11
L95,3,7.10,100,7.62
L95,4,7.10,149,8.26
L95,5,7.10,110,6.13
L213,1,7.10,54,5.63
L213,2,7.10,150,8.68
L213,3,7.10,50,7.12
L213,4,7.10,46,4.94
L213,5,7.10,73,6.47
L10,1,7.10,72,3.61
L10,2,7.10,60,3.61
L10,3,7.10,50,3.88
L10,4,7.10,98,6.33
L10,5,7.10,67,4.14
L179,1,7.10,128,6.23
L179,2,7.10,132,6.62
L179,3,7.10,,0
L179,4,7.10,53,4.47
L179,5,7.10,93,5.31
L200,1,7.10,70,4.39
L200,2,7.10,100,5.09
L200,3,7.10,93,4.92
L200,4,7.10,108,7.21
L200,5,7.10,117,6.14
L208,1,7.10,87,7.33
L208,2,7.10,68,5.26
L208,3,7.10,52,4.9
L208,4,7.10,54,4.96
L208,5,7.10,60,5.94
L132,1,7.10,103,6.07
L132,2,7.10,125,6.9
L132,3,7.10,89,6.32
L132,4,7.10,107,8.93
L132,5,7.10,145,9.85
L87,1,7.10,116,7.6
L87,2,7.10,,0
L87,3,7.10,150,8.49
L87,4,7.10,150,9.73
L87,5,7.10,160,8.15
L71,1,7.10,130,8.13
L71,2,7.10,32,4.23
L71,3,7.10,93,8.3
L71,4,7.10,100,7.71
L71,5,7.10,142,8.13
L206,1,7.10,,0
L206,2,7.10,27,4.66
L206,3,7.10,132,7.02
L206,4,7.10,90,4.86
L206,5,7.10,50,3.99
L99,1,7.10,35,4.02
L99,2,7.10,75,5.57
L99,3,7.10,28,3.75
L99,4,7.10,40,4.93
L99,5,7.10,50,5.33
L113,1,7.10,90,5.68
L113,2,7.10,,0
L113,3,7.10,40,4.47
L113,4,7.10,70,5.21
L113,5,7.10,110,6.35
L143,1,7.10,50,4.62
L143,2,7.10,,
L143,3,7.10,48,6.85
L143,4,7.10,117,7.45
L143,5,7.10,87,5.64
L131,1,7.10,126,7.37
L131,2,7.10,125,6.68
L131,3,7.10,200,9.08
L131,4,7.10,110,6.41
L131,5,7.10,58,4.86
L150,1,7.10,95,8.15
L150,2,7.10,83,7.76
L150,3,7.10,97,6.22
L150,4,7.10,110,5.9
L150,5,7.10,96,8.1
L216,1,7.10,78,5.61
L216,2,7.10,130,6.99
L216,3,7.10,144,6.92
L216,4,7.10,170,7.82
L216,5,7.10,90,5.6
Y77,1,7.10,59,4.37
Y77,2,7.10,83,7.02
Y77,3,7.10,90,5.9
Y77,4,7.10,130,6.58
Y77,5,7.10,87,5.71
Y14,1,7.10,93,4.93
Y14,2,7.10,37,4.19
Y14,3,7.10,40,3.75
Y14,4,7.10,115,5.37
Y14,5,7.10,67,5.71
Y164,1,7.10,,
Y164,2,7.10,130,7.9
Y164,3,7.10,86,5.82
Y164,4,7.10,105,8.05
Y164,5,7.10,98,6.31
Y48,1,7.10,170,9.84
Y48,2,7.10,104,6.83
Y48,3,7.10,73,5.45
Y48,4,7.10,180,7.62
Y48,5,7.10,136,8.02
Y42,1,7.10,150,6.23
Y42,2,7.10,170,6.93
Y42,3,7.10,143,6.3
Y42,4,7.10,133,5.92
Y42,5,7.10,170,7.15
Y109,1,7.10,120,6.42
Y109,2,7.10,100,6.01
Y109,3,7.10,106,5.62
Y109,4,7.10,123,6.52
Y109,5,7.10,130,8.76
Y181,1,7.10,,
Y181,2,7.10,,
Y181,3,7.10,,
Y181,4,7.10,,
Y181,5,7.10,,
Y200,1,7.10,158,7.91
Y200,2,7.10,164,7.96
Y200,3,7.10,140,7.42
Y200,4,7.10,57,4.2
Y200,5,7.10,90,5.53
Y202,1,7.10,128,7.67
Y202,2,7.10,160,5.44
Y202,3,7.10,143,9.04
Y202,4,7.10,146,7.83
Y202,5,7.10,113,6.12
Y172,1,7.10,84,5.92
Y172,2,7.10,120,7.67
Y172,3,7.10,130,6.98
Y172,4,7.10,47,5.11
Y172,5,7.10,177,9.03
Y212,1,7.10,144,11.23
Y212,2,7.10,157,7.62
Y212,3,7.10,50,5.57
Y212,4,7.10,103,6.73
Y212,5,7.10,158,7.96
Y79,1,7.10,120,6.56
Y79,2,7.10,113,7.61
Y79,3,7.10,140,7.01
Y79,4,7.10,170,8.65
Y79,5,7.10,118,5.77
Y112,1,7.10,110,7.65
Y112,2,7.10,180,8.26
Y112,3,7.10,170,7.34
Y112,4,7.10,145,7.94
Y112,5,7.10,123,6.7
Y69,1,7.10,124,7.09
Y69,2,7.10,193,8.56
Y69,3,7.10,112,6.78
Y69,4,7.10,58,4.12
Y69,5,7.10,158,7.72
Y64,1,7.10,117,5.48
Y64,2,7.10,,0
Y64,3,7.10,192,9.54
Y64,4,7.10,160,7.36
Y64,5,7.10,158,7.36
Y128,1,7.10,105,6.38
Y128,2,7.10,132,6.23
Y128,3,7.10,122,4.15
Y128,4,7.10,80,6.31
Y128,5,7.10,152,7.38
Y67,1,7.10,114,6.82
Y67,2,7.10,148,7.41
Y67,3,7.10,145,7.98
Y67,4,7.10,200,9.04
Y67,5,7.10,64,6.18
Y3,1,7.10,103,5.07
Y3,2,7.10,95,6.37
Y3,3,7.10,120,6.03
Y3,4,7.10,180,8.04
Y3,5,7.10,145,8.86
Y95,1,7.10,100,5.38
Y95,2,7.10,115,6.03
Y95,3,7.10,90,5.41
Y95,4,7.10,90,5.8
Y95,5,7.10,112,6.72
Y198,1,7.10,148,7.34
Y198,2,7.10,140,7.23
Y198,3,7.10,184,8.95
Y198,4,7.10,180,8.62
Y198,5,7.10,140,9.76
Y74,1,7.10,118,8.14
Y74,2,7.10,150,8.87
Y74,3,7.10,108,7.36
Y74,4,7.10,,0
Y74,5,7.10,47,4.72
Y196,1,7.10,127,9.62
Y196,2,7.10,113,8.68
Y196,3,7.10,155,8.72
Y196,4,7.10,168,9.9
Y196,5,7.10,117,7.28
Y75,1,7.10,65,6.46
Y75,2,7.10,103,8.69
Y75,3,7.10,100,5.96
Y75,4,7.10,150,10.36
Y75,5,7.10,86,10.47
Y147,1,7.10,80,7.89
Y147,2,7.10,160,8.14
Y147,3,7.10,140,8.64
Y147,4,7.10,170,7.5
Y147,5,7.10,172,8.46
Y56,1,7.10,130,8.07
Y56,2,7.10,165,6.52
Y56,3,7.10,190,8.25
Y56,4,7.10,118,7.19
Y56,5,7.10,152,8.89
Y8,1,7.10,136,8.24
Y8,2,7.10,176,9.21
Y8,3,7.10,143,9.08
Y8,4,7.10,,
Y8,5,7.10,,
Y57,1,7.10,167,5.07
Y57,2,7.10,152,8.1
Y57,3,7.10,110,7.31
Y57,4,7.10,142,8.38
Y57,5,7.10,193,10.84
Y193,1,7.10,74,5.8
Y193,2,7.10,123,7.27
Y193,3,7.10,102,7.04
Y193,4,7.10,66,4.92
Y193,5,7.10,112,5.71
Y50,1,7.10,177,9.38
Y50,2,7.10,95,7.25
Y50,3,7.10,78,6.25
Y50,4,7.10,90,4.02
Y50,5,7.10,144,7.93
Y216,1,7.10,133,6.96
Y216,2,7.10,114,6.36
Y216,3,7.10,149,11.54
Y216,4,7.10,152,7.85
Y216,5,7.10,127,7.76
Y156,1,7.10,185,8.48
Y156,2,7.10,170,6.52
Y156,3,7.10,104,6.52
Y156,4,7.10,120,6.26
Y156,5,7.10,115,6.55
Y120,1,7.10,96,6.92
Y120,2,7.10,143,8.82
Y120,3,7.10,100,6.98
Y120,4,7.10,198,10.91
Y120,5,7.10,113,8.71
Y151,1,7.10,150,7.35
Y151,2,7.10,209,6.71
Y151,3,7.10,100,5.5
Y151,4,7.10,123,7.52
Y151,5,7.10,50,4.89
Y88,1,7.10,,
Y88,2,7.10,,
Y88,3,7.10,,
Y88,4,7.10,,
Y88,5,7.10,,
Y5,1,7.10,114,5.68
Y5,2,7.10,80,8.28
Y5,3,7.10,170,7.56
Y5,4,7.10,90,4.79
Y5,5,7.10,220,11.79
Y22,1,7.10,150,7.85
Y22,2,7.10,130,8.57
Y22,3,7.10,178,8.1
Y22,4,7.10,40,4.37
Y22,5,7.10,156,7.99
Y100,1,7.10,126,6.49
Y100,2,7.10,152,7.23
Y100,3,7.10,113,5.58
Y100,4,7.10,40,3.94
Y100,5,7.10,158,7.74
Y10,1,7.10,108,10.37
Y10,2,7.10,66,4.62
Y10,3,7.10,126,6.64
Y10,4,7.10,113,6.19
Y10,5,7.10,140,6.78
Y175,1,7.10,84,4.9
Y175,2,7.10,68,4.95
Y175,3,7.10,82,5.01
Y175,4,7.10,106,5.17
Y175,5,7.10,70,5.01
Y94,1,7.10,100,7.33
Y94,2,7.10,,0
Y94,3,7.10,97,6.39
Y94,4,7.10,120,7.5
Y94,5,7.10,80,8.54
Y115,1,7.10,158,7.98
Y115,2,7.10,82,5.21
Y115,3,7.10,140,9.01
Y115,4,7.10,28,3.63
Y115,5,7.10,94,6.78
Y92,1,7.10,128,6.26
Y92,2,7.10,160,7.96
Y92,3,7.10,90,4.82
Y92,4,7.10,107,4.08
Y92,5,7.10,110,4.85
Y37,1,7.10,130,5.31
Y37,2,7.10,110,5.62
Y37,3,7.10,126,6.64
Y37,4,7.10,,0
Y37,5,7.10,127,6.94
Y17,1,7.10,94,5.52
Y17,2,7.10,135,7.11
Y17,3,7.10,,0
Y17,4,7.10,160,8.94
Y17,5,7.10,130,6.55
Y9,1,7.10,90,5.04
Y9,2,7.10,98,7.1
Y9,3,7.10,116,7
Y9,4,7.10,130,6.73
Y9,5,7.10,126,6.31
Y209,1,7.10,135,8.54
Y209,2,7.10,220,10.95
Y209,3,7.10,144,9.64
Y209,4,7.10,144,9.54
Y209,5,7.10,,0
Y20,1,7.10,102,7.34
Y20,2,7.10,100,5.22
Y20,3,7.10,36,5.07
Y20,4,7.10,90,10.4
Y20,5,7.10,150,5.76
Y192,1,7.10,58,5.2
Y192,2,7.10,47,4.56
Y192,3,7.10,120,6.68
Y192,4,7.10,100,6.22
Y192,5,7.10,123,6.02
Y167,1,7.10,140,6.81
Y167,2,7.10,164,10.42
Y167,3,7.10,124,6.89
Y167,4,7.10,144,5.14
Y167,5,7.10,118,6.41
Y73,1,7.10,137,5.89
Y73,2,7.10,132,7.72
Y73,3,7.10,190,8.5
Y73,4,7.10,82,5.46
Y73,5,7.10,108,5.6
Y199,1,7.10,,
Y199,2,7.10,,
Y199,3,7.10,,
Y199,4,7.10,,
Y199,5,7.10,,
Y104,1,7.10,117,7.09
Y104,2,7.10,,0
Y104,3,7.10,113,7.33
Y104,4,7.10,125,5.79
Y104,5,7.10,88,4.84
Y33,1,7.10,153,7.81
Y33,2,7.10,146,10.45
Y33,3,7.10,105,7.25
Y33,4,7.10,67,6.08
Y33,5,7.10,135,9.26
Y215,1,7.10,140,7.63
Y215,2,7.10,,0
Y215,3,7.10,90,6.37
Y215,4,7.10,120,9.16
Y215,5,7.10,70,5.16
Y161,1,7.10,90,6.37
Y161,2,7.10,163,8.47
Y161,3,7.10,49,3.59
Y161,4,7.10,118,6.41
Y161,5,7.10,84,4.89
Y184,1,7.10,177,9.04
Y184,2,7.10,135,7.43
Y184,3,7.10,90,6.61
Y184,4,7.10,140,7.39
Y184,5,7.10,130,7.67
Y111,1,7.10,,0
Y111,2,7.10,40,4.26
Y111,3,7.10,140,6.68
Y111,4,7.10,143,7.68
Y111,5,7.10,43,4.96
Y218,1,7.10,173,9.18
Y218,2,7.10,47,4.93
Y218,3,7.10,110,7.6
Y218,4,7.10,120,6.47
Y218,5,7.10,90,4.6
Y110,1,7.10,62,5.71
Y110,2,7.10,33,3.58
Y110,3,7.10,110,7.6
Y110,4,7.10,37,5.63
Y110,5,7.10,32,4.21
Y183,1,7.10,117,6.37
Y183,2,7.10,50,5.36
Y183,3,7.10,,
Y183,4,7.10,93,5.6
Y183,5,7.10,50,5.51
Y34,1,7.10,25,3.18
Y34,2,7.10,80,6.05
Y34,3,7.10,70,5.31
Y34,4,7.10,154,7.75
Y34,5,7.10,23,3.21
Y133,1,7.10,70,4.41
Y133,2,7.10,100,6.55
Y133,3,7.10,118,7.6
Y133,4,7.10,114,7.29
Y133,5,7.10,110,7.23
Y163,1,7.10,150,6.45
Y163,2,7.10,114,7.22
Y163,3,7.10,95,5.62
Y163,4,7.10,86,5.28
Y163,5,7.10,32,4.22
Y182,1,7.10,30,2.66
Y182,2,7.10,70,4.99
Y182,3,7.10,66,6.66
Y182,4,7.10,54,4.18
Y182,5,7.10,99,5.11
Y99,1,7.10,58,5.71
Y99,2,7.10,102,5.65
Y99,3,7.10,144,7.31
Y99,4,7.10,48,4.51
Y99,5,7.10,84,5.39
L15,1,7.10,120,9.12
L15,2,7.10,40,5.46
L15,3,7.10,30,3.64
L15,4,7.10,73,3.97
L15,5,7.10,84,7.61
L152,1,7.10,63,5.26
L152,2,7.10,116,6.75
L152,3,7.10,127,7.58
L152,4,7.10,98,7
L152,5,7.10,36,5.9
L49,1,7.10,59,4.59
L49,2,7.10,138,6.78
L49,3,7.10,80,4.9
L49,4,7.10,113,6.45
L49,5,7.10,110,5.65
L77,1,7.10,92,4.93
L77,2,7.10,107,5.98
L77,3,7.10,98,4.91
L77,4,7.10,53,2.78
L77,5,7.10,58,4.6
L16,1,7.10,68,4.79
L16,2,7.10,45,5.06
L16,3,7.10,45,5.54
L16,4,7.10,41,4.418
L16,5,7.10,46,4.76
L205,1,7.10,90,7.31
L205,2,7.10,,0
L205,3,7.10,90,6.53
L205,4,7.10,30,4.59
L205,5,7.10,120,7.9
L170,1,7.25,152,7.73
L170,2,7.25,132,8.16
L170,3,7.25,120,7.4
L170,4,7.25,96,7.64
L170,5,7.25,108,7.99
L84,1,7.25,138,7.66
L84,2,7.25,100,6.71
L84,3,7.25,66,6.31
L84,4,7.25,57,5.39
L84,5,7.25,,
L158,1,7.25,90,6.75
L158,2,7.25,110,6.56
L158,3,7.25,173,11.27
L158,4,7.25,60,4.25
L158,5,7.25,143,8.71
L8,1,7.25,70,5.53
L8,2,7.25,140,7.41
L8,3,7.25,138,10.39
L8,4,7.25,105,6.98
L8,5,7.25,190,12.56
L52,1,7.25,143,10.36
L52,2,7.25,,
L52,3,7.25,163,9.29
L52,4,7.25,,
L52,5,7.25,,
L50,1,7.25,160,10.56
L50,2,7.25,137,9.15
L50,3,7.25,212,13.96
L50,4,7.25,140,12.52
L50,5,7.25,196,10.25
L55,1,7.25,150,10.61
L55,2,7.25,118,7.67
L55,3,7.25,115,6.75
L55,4,7.25,130,9.21
L55,5,7.25,153,8.39
L102,1,7.25,148,11.99
L102,2,7.25,70,11.7
L102,3,7.25,186,8.56
L102,4,7.25,118,7.6
